,Unnamed: 0,Unnamed: 0.1,model,neglogprob,sub_id,x0_alpha,x0_beta,x0_exp_neg,x0_exp_pos,xopt_alpha,xopt_beta,xopt_exp_neg,xopt_exp_pos
4,37,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_,39.45836086725111,406620.0,0.023325277366282426,4.417336401545096,0.8531387176267092,0.55640800895919,0.0006776474364431393,49.753213743449145,0.7639953818666396,1.3031944214509241
5,45,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_,39.45841980286793,406620.0,0.16764319185754828,4.3514381920606295,0.4941305535577962,0.4206889417336232,0.0006672761886647486,49.04892506422276,0.7665375617148091,1.302098266280868
6,17,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_,39.45874618624964,406620.0,0.8245251538032199,0.7011761365908664,0.5826516220879795,0.9307580959925632,0.0006965696252084892,47.513916186744616,0.7655109887557261,1.3005376611952268
7,13,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_,39.459688283803395,406620.0,0.026733732834329005,0.7539890208618055,0.3763492140908792,0.677653776048135,0.0006824564391776363,47.1642072841831,0.7699861326795449,1.3100546419972607
8,48,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_,39.45981754527345,406620.0,0.01051655842548782,2.529121864655422,0.9336241709748464,0.6708960671702516,0.0007294308032335418,45.619743246734856,0.7647485967816818,1.3008126756653744
9,35,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_,39.46069400514352,406620.0,0.20463793533589947,1.8384333011543876,0.17410070602451178,0.8226760480734735,0.0007533087714430165,45.67188374708933,0.7621803086913332,1.3014863501557024
10,8,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_,39.46160780912457,406620.0,0.8144214594834854,1.8185841784225,0.4834814935130198,0.7895500757086109,0.0007768871640026057,41.82973302196083,0.7679697653884827,1.304563318230158
11,3,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_,39.461794969682266,406620.0,0.1284946106343693,0.9490781965351958,0.6843364827901702,0.6145177249344018,0.0007798353720840654,41.76346280922154,0.7679084432845346,1.3064577028618165
12,26,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_,39.46400770552794,406620.0,0.7791395577827713,4.427119155229604,0.6749329788986721,0.4302447690423339,0.0008809121181626049,38.711956880037796,0.7629721083418772,1.3012223446131288
13,15,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_,39.46502297804913,406620.0,0.5242120660206447,3.273303430113406,0.5381208626861496,0.5129461577983999,0.0008713401788574024,37.496104524853074,0.7664535798730325,1.3023372927347854
14,6,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_,39.47492197526524,406620.0,0.9561989829433868,3.2608303335002797,0.5044641733441161,0.2389394887751757,0.001236209014607566,27.00308338716277,0.7653996586193528,1.3051209768373022
15,47,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_,39.479661875738955,406620.0,0.9105201898896972,1.4398714012814562,0.6302079507459865,0.6690497111839029,0.001385426801769899,23.515778174539708,0.7671083985778955,1.3027941503062117
16,42,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_,39.48111819407488,406620.0,0.7356714190384132,3.9595652891186544,0.7434529968404857,0.42444024941527597,0.001430075304668766,22.911648937460562,0.7659675974070693,1.300286847246637
17,38,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_,39.48435286521698,406620.0,0.5068098905356786,0.7844066744731748,0.6925071263228553,0.7063320223069366,0.0015837916400863019,20.87538040043461,0.7663754262655575,1.3027443080757697
18,49,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_,39.484742651976994,406620.0,0.19210102195472367,4.013565226881116,0.6347630058332989,0.5167151732012069,0.0015473261768794726,21.185674174501084,0.7660229973545198,1.3011377452922923
19,1,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_,39.55331402722349,406620.0,0.757740394319499,4.772122693381733,0.2956477294861958,0.5719904426701502,0.0037677603486607077,8.67006034741651,0.7674785116068168,1.305705440919766
20,14,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_,39.69020565687456,406620.0,0.8498866344049429,3.92418322517894,0.7661000031362102,0.4142667302983142,0.008052444540631906,3.828877133035501,0.7655536698353784,1.2621152755637937
21,22,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_,41.1202486231704,406620.0,0.6472526085855956,3.4884015527961667,0.2717750915636188,0.1167842687469518,0.026668968649499452,0.2605983294132297,0.9704260892919452,1.2993286275644942
22,10,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_,51.57790003278989,406620.0,0.5421926421822951,2.0092824764408843,0.4088625672075743,0.10656059761089776,2.8234459898218462,0.031203438948788523,-2.407659755369825,0.5286564536640991
23,33,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_,57.70685815594107,406620.0,0.6150137842797591,0.12501214582451234,0.031787352553173435,0.06638921330839065,0.039968419682921315,-35.94180833611377,-0.6715681391212573,-0.7464988539839177
24,43,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_,57.713791316899325,406620.0,0.7237339973551454,2.187738452684501,0.6117588954320053,0.00766448469278147,0.06454954589237173,-22.079481035799407,-0.6667444222498466,-0.7435302985090724
25,34,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_,58.2125559195957,406620.0,0.9317649590627108,4.700849280396298,0.7713067681355078,0.21343065357251625,1.5661195006839743,0.0942086224431886,0.4987741287221377,0.7214493421700229
26,39,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_,61.30558942249245,406620.0,0.2190745613329436,3.239763274830642,0.04373522940867236,0.07768370456849383,3.331659703361456,-0.41690178425696667,-0.21211858747653026,-0.1854261008946953
27,36,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_,63.66541075121973,406620.0,0.5901988468841828,0.5518720423423401,0.6666397650598398,0.04718493468952767,1.2654330162847738,-0.5265167790243548,-0.27583292040636104,-0.2748179464869408
28,24,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_,73.58044348851513,406620.0,0.7801194191684154,1.3265994787411206,0.07019970137463116,0.6057543589521077,1.1728071772119946,0.03102246191551138,0.07584329720477404,0.9009591046515226
29,7,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_,75.11067683783925,406620.0,0.9125706996424466,0.09828790639575367,0.9292756906466434,0.10282069279697724,6.057489918062898,0.02705823925931392,0.01990152536088229,0.6227702207552946
30,21,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_,1907.4540207320526,406620.0,0.961258276798304,4.458404581480165,0.8067453372205188,0.02757551729782925,0.8549786497776569,1.1548342745470048,1.0684362282432902,0.0385139948897316
31,0,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_,,406620.0,0.980876072987736,4.641003888285868,0.397296422136171,0.8148769571048698,inf,inf,inf,inf
32,2,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_,,406620.0,0.11787659808427033,2.830529027961919,0.019519107216993792,0.6380073418104764,inf,inf,inf,inf
33,4,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_,,406620.0,0.5004518940530893,2.5514435088405283,0.2588773582843259,0.8777924020867495,inf,inf,inf,inf
34,9,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_,,406620.0,0.017552638509912292,4.772598214471923,0.15610214086255916,0.6699025874974611,inf,inf,inf,inf
35,11,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_,,406620.0,0.98646393940586,4.252502548157973,0.6766323686222966,0.10822417294253928,inf,inf,inf,inf
36,12,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_,,406620.0,0.03004196752628019,0.030931370193587607,0.25781968559680113,0.5659950188870629,inf,inf,inf,inf
37,16,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_,,406620.0,0.4697265915938476,4.237774101056791,0.6027843801790516,0.31804951073416754,inf,inf,inf,inf
38,18,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_,,406620.0,0.03777324890109735,2.7820857936436285,0.9743879143743852,0.02090637894323211,inf,inf,inf,inf
39,19,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_,,406620.0,0.27488299368873914,1.774876205639801,0.01713027180123472,0.8656369425310146,inf,inf,inf,inf
40,20,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_,,406620.0,0.5768075520879926,3.5554118630213867,0.13202397643228905,0.8083078414372415,inf,inf,inf,inf
41,23,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_,,406620.0,0.9626025222187946,1.9710331725901031,0.34183956143147776,0.8111476568301619,inf,inf,inf,inf
42,25,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_,,406620.0,0.5791064892120764,0.4011986191468087,0.002881817863917391,0.6689653900505356,inf,inf,inf,inf
43,29,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_,,406620.0,0.4991301729944011,4.476544429857671,0.4229697674472573,0.13279645368139426,inf,inf,inf,inf
44,30,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_,,406620.0,0.4745731581471568,4.589618882044702,0.5418928149789735,0.8276798983343341,inf,inf,inf,inf
45,31,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_,,406620.0,0.5179274796958531,4.137588599233717,0.11615704788702975,0.7278563376711292,inf,inf,inf,inf
46,40,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_,,406620.0,0.3753368812964796,3.1491680689371604,0.06761736873353298,0.3724794544534909,inf,inf,inf,inf
47,41,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_,,406620.0,0.987224450387684,4.576100854621251,0.038245080455580616,0.4850905089812969,inf,inf,inf,inf
48,44,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_,,406620.0,0.4860195052319498,2.928467546195024,0.6112166711555846,0.7771023784694646,inf,inf,inf,inf
49,46,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_,,406620.0,0.7263689717750086,1.7157552990413576,0.8572220673140291,0.7280963036668388,inf,inf,inf,inf
0,37,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_,46.068169724550856,409381.0,0.006322431174520915,3.5575880156640483,0.4375212073870988,0.8838571761610896,0.0004229659601184462,54.54199593362645,0.7762379887653208,0.8427727459268788
1,16,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_,46.07144296165535,409381.0,0.15061775694991086,1.2846764333003828,0.5022589155887741,0.4356826045044168,0.0005274016608023175,44.01811946671783,0.7754078553290156,0.8444306923296407
2,36,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_,46.071949947561905,409381.0,0.30661523179436306,3.0136657698189406,0.5989258198064144,0.4504092492506485,0.0005538232314577054,41.60382046235425,0.7770072880850809,0.8450462113161294
3,20,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_,46.07506858565946,409381.0,0.3953363180715669,4.588386954939887,0.7749646675636274,0.658679799316653,0.0006505998477529213,35.69515915003818,0.7753076906426224,0.8429643553271018
4,49,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_,46.075576857390615,409381.0,0.28139097375639954,1.3137898222771804,0.618027832111929,0.3881659711093155,0.0006446148964295732,36.71461381250509,0.7731040037169685,0.8382729626354181
5,9,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_,46.07620730548089,409381.0,0.4866730728119286,2.334637906749106,0.6772383669242572,0.2806682001878008,0.0006684594192430934,34.316201985599044,0.7777537261555643,0.8473931589840902
6,2,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_,46.07690184158965,409381.0,0.2503764553317682,1.118205458166082,0.31249953922729923,0.5078805797137828,0.0007115674138830772,32.65546146704555,0.7754108856679112,0.8423665607149151
7,43,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_,46.077163682294795,409381.0,0.4594998942814582,0.9341484050207544,0.6057665187914303,0.5877997722500391,0.000702166728994303,33.597598726111606,0.7737068995731713,0.8390581171909641
8,8,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_,46.079053770593035,409381.0,0.6340364003196833,1.472583726512103,0.8039731746658709,0.6476439726361674,0.0007606917924941522,30.351479942523422,0.7762897829905726,0.8419802173130233
9,47,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_,46.07954027053803,409381.0,0.20022857091070576,3.3406390262013703,0.6147071255519809,0.8710468339860661,0.0007858889496490293,29.20679422235027,0.777028458538509,0.8458410234661735
10,31,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_,46.083892574733184,409381.0,0.2744068447793565,0.7960879447364966,0.8325843882953811,0.479394160996408,0.0009294792748760467,25.02770592463027,0.7755055312040846,0.8414861083180902
11,40,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_,46.08416716248565,409381.0,0.7470637233753143,0.7714772697511324,0.6646996412819725,0.6879160390055477,0.0009380677212238963,24.452204619053163,0.7772251625335842,0.8449254075483716
12,26,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_,46.091066977710476,409381.0,0.7484251314459253,0.3464310643944146,0.4492368327628202,0.7310266304967762,0.0011513386829477119,20.319551826522158,0.7742269670503772,0.8409948987383484
13,17,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_,46.092976772100755,409381.0,0.4361898821934651,0.6925729195592578,0.7439712812085629,0.8651288283647138,0.0011056182702388916,19.864055349707264,0.7837876061183424,0.8536570904265809
14,15,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_,46.09354468130694,409381.0,0.9534853949060476,1.6925189728557717,0.40008489787858936,0.7282877045390673,0.0012308440233103051,18.793484172037694,0.7759046692346555,0.8424748935514503
15,24,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_,46.09513637133111,409381.0,0.3697350484658671,3.3146063199587155,0.8191092379802012,0.3234288981132005,0.0012773937108084238,17.966825812312734,0.7772310862112495,0.8435172963886659
16,11,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_,46.09630296786172,409381.0,0.3288219741271192,0.07726595892930732,0.6943419318699376,0.3772480984929799,0.0013048640976567676,17.482832762121312,0.7776967721827379,0.8457640024049926
17,3,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_,46.10172697606427,409381.0,0.9814262984641838,2.5258290321740917,0.3905372558568415,0.6601158172956558,0.0014162131385626873,16.483561402948478,0.7749023104520893,0.8379027024201671
